1.200891E+2,-4.824252E+3,3.000000E+0,-9.275714E-19,-3.780148E-18,6.719201E-7,1.000000E+6,5.156732E-6,2.071577E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.334170E+2,-4.848784E+3,2.924000E+0,-1.137863E-18,-4.188961E+17,-8.005300E-7,0.000000E+0,5.670441E-6,2.060812E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.338450E+2,-4.866401E+3,2.848000E+0,6.653843E-18,-4.395667E+17,-2.783694E-6,0.000000E+0,5.647522E-6,2.053353E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.370955E+2,-4.887898E+3,2.772000E+0,-3.848534E+17,-9.739225E-19,-6.810587E-7,0.000000E+0,5.733732E-6,2.044261E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.424126E+2,-4.911388E+3,2.696000E+0,2.587907E+17,-4.848260E-18,-1.642766E-6,0.000000E+0,5.898953E-6,2.034374E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.433735E+2,-4.935756E+3,2.620000E+0,-5.351627E-18,2.391872E+17,-2.093715E-6,0.000000E+0,5.880242E-6,2.024324E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.479829E+2,-4.959423E+3,2.544000E+0,3.390598E+17,1.295985E-19,8.920324E-9,0.000000E+0,6.011221E-6,2.014570E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.481411E+2,-4.984236E+3,2.468000E+0,5.785012E-19,5.234687E+17,-1.463530E-6,0.000000E+0,5.957923E-6,2.004555E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.451150E+2,-5.008156E+3,2.392000E+0,-2.714796E-18,1.441508E+17,-1.403765E-6,0.000000E+0,5.780856E-6,1.995068E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.432332E+2,-5.032243E+3,2.316000E+0,-1.980656E+17,2.858813E+16,-1.344059E-6,0.000000E+0,5.651566E-6,1.985577E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.524307E+2,-5.055789E+3,2.241000E+0,2.915631E-18,5.325354E+16,-1.311957E-6,0.000000E+0,5.957993E-6,1.976134E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.527190E+2,-5.078452E+3,2.165000E+0,2.579781E+17,4.569569E-19,-3.805850E-6,0.000000E+0,5.916131E-6,1.967325E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.523286E+2,-5.101553E+3,2.089000E+0,5.241928E+17,-4.155966E-18,3.396854E-7,0.000000E+0,5.847761E-6,1.958441E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.447510E+2,-5.121894E+3,2.013000E+0,-2.680825E+17,-5.132058E+17,-1.643479E-6,0.000000E+0,5.513326E-6,1.950845E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.441433E+2,-5.144672E+3,1.937000E+0,1.676928E-18,4.035830E-18,-2.094479E-6,0.000000E+0,5.441746E-6,1.942234E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.461333E+2,-5.167088E+3,1.861000E+0,1.138051E+17,1.810141E+17,-5.025504E-7,0.000000E+0,5.469029E-6,1.933779E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.455630E+2,-5.188622E+3,1.785000E+0,9.197504E+16,2.296609E-18,-1.974964E-6,0.000000E+0,5.402630E-6,1.925778E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.452822E+2,-5.210700E+3,1.709000E+0,-5.520479E-19,1.659667E-18,-8.937859E-7,0.000000E+0,5.346663E-6,1.917637E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.482478E+2,-5.233166E+3,1.633000E+0,5.318055E+17,-2.871880E+17,-8.340648E-7,0.000000E+0,5.408924E-6,1.909357E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.480259E+2,-5.253980E+3,1.557000E+0,4.333500E+17,8.421242E+16,1.268578E-6,0.000000E+0,5.358167E-6,1.901809E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.463481E+2,-5.277438E+3,1.481000E+0,7.433461E+16,-3.421240E+17,-2.038432E-7,0.000000E+0,5.250576E-6,1.893403E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.551658E+2,-5.300471E+3,1.405000E+0,-2.798456E+17,-3.562291E+17,-2.187007E-6,0.000000E+0,5.518170E-6,1.885009E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.540898E+2,-5.325025E+3,1.329000E+0,3.883600E+17,-5.707470E+17,-5.950860E-7,0.000000E+0,5.429591E-6,1.876354E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.546387E+2,-5.349854E+3,1.253000E+0,-5.196819E+17,1.790907E+17,-1.046072E-6,0.000000E+0,5.398482E-6,1.867649E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.492366E+2,-5.374027E+3,1.177000E+0,-1.554791E+17,1.089529E+17,-2.518522E-6,0.000000E+0,5.163461E-6,1.859368E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.492600E+2,-5.403539E+3,1.101000E+0,2.547933E-18,-3.215913E-19,-4.158792E-7,0.000000E+0,5.108056E-6,1.849228E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.498342E+2,-5.434512E+3,1.025000E+0,-6.904543E-18,-8.377323E+16,-2.399014E-6,0.000000E+0,5.069438E-6,1.838694E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.506338E+2,-5.469304E+3,9.490000E-1,-4.524462E+17,2.055148E+17,-1.317836E-6,0.000000E+0,5.031865E-6,1.827000E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.525337E+2,-5.507033E+3,8.730000E-1,-7.975154E-19,6.323277E-18,-2.279539E-6,0.000000E+0,5.025710E-6,1.814468E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.553535E+2,-5.549685E+3,7.970000E-1,3.266052E+17,-3.632521E-18,-2.730529E-6,0.000000E+0,5.040158E-6,1.800493E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.566992E+2,-5.595489E+3,7.220000E-1,1.388541E-18,6.784146E-18,-4.230616E-6,0.000000E+0,5.000924E-6,1.785753E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.583125E+2,-5.649856E+3,6.460000E-1,4.766215E-20,4.558806E+17,1.957793E-6,0.000000E+0,4.955638E-6,1.768568E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.688887E+2,-5.711056E+3,5.700000E-1,-3.849816E-18,-6.877525E-18,-1.557539E-6,0.000000E+0,5.173544E-6,1.749460E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.701714E+2,-5.782605E+3,4.940000E-1,-4.316265E+17,4.857998E-18,3.438436E-8,0.000000E+0,5.084679E-6,1.727828E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.732773E+2,-5.863612E+3,4.180000E-1,4.155990E+17,-4.532139E-19,9.413816E-8,0.000000E+0,5.035379E-6,1.703945E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.742417E+2,-5.955731E+3,3.420000E-1,-3.194978E-18,5.558819E-18,1.175318E-6,0.000000E+0,4.908066E-6,1.677619E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.820791E+2,-6.065077E+3,2.660000E-1,-3.021231E-18,2.523250E+17,-8.078423E-7,0.000000E+0,4.945341E-6,1.647299E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.983462E+2,-6.190269E+3,1.900000E-1,4.697494E+17,-5.230656E+17,-2.791005E-6,0.000000E+0,5.170817E-6,1.613782E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.086724E+2,-6.333079E+3,1.140000E-1,-4.715168E+17,-5.436513E+17,3.330897E-7,0.000000E+0,5.197134E-6,1.577298E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.218169E+2,-6.495282E+3,3.800000E-2,-3.093320E+17,4.406614E-18,-1.179008E-7,0.000000E+0,5.251609E-6,1.537786E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.417261E+2,-6.680600E+3,-3.800000E-2,-9.427510E-19,-9.422141E-19,-4.143948E-6,0.000000E+0,5.409092E-6,1.494914E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.564888E+2,-6.890716E+3,-1.140000E-1,-4.716725E+17,-4.928293E+17,1.533746E-6,0.000000E+0,5.394341E-6,1.449220E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.863140E+2,-7.121423E+3,-1.900000E-1,-2.971689E+17,-4.901914E-18,-1.470843E-6,0.000000E+0,5.636475E-6,1.401948E-4,0.000000E+0,0.000000E+0,0.000000E+0
3.222686E+2,-7.375678E+3,-2.660000E-1,-1.478400E+17,2.700612E+17,1.210792E-7,0.000000E+0,5.912699E-6,1.353224E-4,0.000000E+0,0.000000E+0,0.000000E+0
3.634600E+2,-7.653569E+3,-3.420000E-1,-2.726899E+17,1.903750E-18,2.734432E-6,0.000000E+0,6.190850E-6,1.303640E-4,0.000000E+0,0.000000E+0,0.000000E+0
4.097090E+2,-7.949981E+3,-4.180000E-1,-1.696221E+17,-6.410840E-19,7.512699E-7,0.000000E+0,6.465340E-6,1.254533E-4,0.000000E+0,0.000000E+0,0.000000E+0
4.567871E+2,-8.261719E+3,-4.940000E-1,6.411590E-18,-1.599031E-19,-1.742606E-6,0.000000E+0,6.671867E-6,1.206713E-4,0.000000E+0,0.000000E+0,0.000000E+0
5.213198E+2,-8.574848E+3,-5.700000E-1,-4.319920E+17,-4.172230E+17,-6.614246E-7,0.000000E+0,7.063974E-6,1.161907E-4,0.000000E+0,0.000000E+0,0.000000E+0
5.978101E+2,-8.886488E+3,-6.460000E-1,-5.506670E-18,3.318154E+17,4.197573E-7,0.000000E+0,7.536019E-6,1.120234E-4,0.000000E+0,0.000000E+0,0.000000E+0
