6.716438E+0,-4.165651E-1,-2.000000E+0,-3.567381E+17,-4.286482E-18,-3.821334E-2,1.000000E+4,1.483179E-1,9.198933E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.678349E+0,3.338180E-1,-1.949000E+0,-4.691027E+17,6.689522E-18,-3.299821E-2,0.000000E+0,1.755010E-1,-1.031733E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.217381E+0,2.512498E-1,-1.899000E+0,-5.749716E+17,1.371841E+17,-2.590818E-2,0.000000E+0,1.084101E-1,-2.955072E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.147681E+1,2.243446E-1,-1.848000E+0,-6.194310E-18,5.176240E+17,-2.980795E-2,0.000000E+0,8.709894E-2,-1.702579E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.318709E+1,1.182217E-1,-1.797000E+0,2.517955E+17,3.793721E+16,-2.871642E-2,0.000000E+0,7.582565E-2,-6.797737E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.506184E+1,9.560759E-2,-1.747000E+0,4.508571E+17,-2.686618E+17,-2.783169E-2,0.000000E+0,6.639028E-2,-4.214236E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.742767E+1,9.278806E-2,-1.696000E+0,8.250878E-19,2.835790E+17,-2.636835E-2,0.000000E+0,5.737839E-2,-3.054929E-4,0.000000E+0,0.000000E+0,0.000000E+0
1.892570E+1,7.890582E-2,-1.646000E+0,6.288344E-18,-3.929323E-18,-2.531661E-2,0.000000E+0,5.283729E-2,-2.202914E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.072091E+1,6.821585E-2,-1.595000E+0,-2.649665E-18,4.664198E-18,-2.404019E-2,0.000000E+0,4.825991E-2,-1.588777E-4,0.000000E+0,0.000000E+0,0.000000E+0
2.248650E+1,-2.825409E-3,-1.544000E+0,2.907620E+17,-1.496570E-18,-2.297010E-2,0.000000E+0,4.447113E-2,5.587758E-6,0.000000E+0,0.000000E+0,0.000000E+0
2.552544E+1,-3.497192E-2,-1.494000E+0,-2.052875E-18,3.493290E-18,-2.215229E-2,0.000000E+0,3.917653E-2,5.367502E-5,0.000000E+0,0.000000E+0,0.000000E+0
3.441722E+1,-1.442042E-1,-1.443000E+0,5.725574E-18,6.181145E-18,-2.112612E-2,0.000000E+0,2.905471E-2,1.217359E-4,0.000000E+0,0.000000E+0,0.000000E+0
3.387959E+1,-7.836401E-2,-1.392000E+0,-6.504745E+16,2.369911E+17,-1.990332E-2,0.000000E+0,2.951614E-2,6.827128E-5,0.000000E+0,0.000000E+0,0.000000E+0
3.462421E+1,-2.462390E-2,-1.342000E+0,8.036571E+16,-5.942611E-18,-1.930818E-2,0.000000E+0,2.888151E-2,2.053983E-5,0.000000E+0,0.000000E+0,0.000000E+0
3.551176E+1,-4.189718E-2,-1.291000E+0,2.127762E-18,3.293656E+15,-1.828253E-2,0.000000E+0,2.815965E-2,3.322307E-5,0.000000E+0,0.000000E+0,0.000000E+0
3.736271E+1,-5.293649E-2,-1.241000E+0,8.607211E+16,1.700546E-17,-1.768636E-2,0.000000E+0,2.676460E-2,3.792080E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.020758E+1,-2.471498E-2,-1.190000E+0,-3.335094E+16,-2.240669E+17,-1.686040E-2,0.000000E+0,2.487092E-2,1.528777E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.260484E+1,-5.276024E-2,-1.139000E+0,2.653475E+17,2.403843E+17,-1.608040E-2,0.000000E+0,2.347148E-2,2.906620E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.465224E+1,-3.193432E-2,-1.089000E+0,-6.256276E-18,1.400744E+17,-1.530395E-2,0.000000E+0,2.239528E-2,1.601662E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.604884E+1,-3.502804E-2,-1.038000E+0,-4.475620E-18,-5.687704E-18,-1.451527E-2,0.000000E+0,2.171606E-2,1.651879E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.722867E+1,-1.396745E-2,-9.870000E-1,1.311717E+15,5.157902E-18,-1.388134E-2,0.000000E+0,2.117358E-2,6.261893E-6,0.000000E+0,0.000000E+0,0.000000E+0
5.715101E+1,1.578915E-1,-9.370000E-1,3.723455E-18,4.245176E+17,-1.322185E-2,0.000000E+0,1.749737E-2,-4.834011E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.940251E+1,-1.833826E-3,-8.860000E-1,-5.203440E-18,3.843920E-18,-1.250722E-2,0.000000E+0,2.024189E-2,7.513808E-7,0.000000E+0,0.000000E+0,0.000000E+0
4.966269E+1,-1.808351E-2,-8.350000E-1,-1.183523E-18,-5.342346E-18,-1.157247E-2,0.000000E+0,2.013584E-2,7.331996E-6,0.000000E+0,0.000000E+0,0.000000E+0
4.950255E+1,-6.078494E-2,-7.850000E-1,5.232691E+17,-3.553127E+17,-1.111216E-2,0.000000E+0,2.020095E-2,2.480506E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.914014E+1,-9.743732E-2,-7.340000E-1,2.088242E+17,-2.195880E+17,-1.045065E-2,0.000000E+0,2.034988E-2,4.035068E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.857090E+1,-3.584045E-2,-6.840000E-1,-7.957818E+16,-3.372665E-18,-9.825889E-3,0.000000E+0,2.058845E-2,1.519221E-5,0.000000E+0,0.000000E+0,0.000000E+0
4.798959E+1,-1.413834E-2,-6.330000E-1,-2.208677E-18,1.807661E-18,-9.141397E-3,0.000000E+0,2.083785E-2,6.139094E-6,0.000000E+0,0.000000E+0,0.000000E+0
