DataValue,5E-06,-1.5645038300000001E-07,0.039966788142920005,5E-06,5E-06
DataValue,1.5E-05,-1.6562309200000002E-07,0.089666359126568007,1.5E-05,1.5E-05
DataValue,2.5E-05,-1.6803946300000003E-07,0.13924024999141701,2.5E-05,2.5E-05
DataValue,3.5000000000000004E-05,-1.71982649E-07,0.18928481638431502,3.5000000000000004E-05,3.5000000000000004E-05
DataValue,4.5E-05,-1.7602185700000002E-07,0.239602223038673,4.5E-05,4.5E-05
DataValue,5.5E-05,-1.76617718E-07,0.289536237716675,5.5E-05,5.5E-05
DataValue,6.5000000000000008E-05,-1.8141402300000002E-07,0.33957061171531705,6.5000000000000008E-05,6.5000000000000008E-05
DataValue,7.5000000000000007E-05,-1.8487701E-07,0.38958877325058006,7.5000000000000007E-05,7.5000000000000007E-05
DataValue,8.5E-05,-1.85783421E-07,0.43951189517974804,8.5E-05,8.5E-05
DataValue,9.5E-05,-1.8622715500000002E-07,0.48931637406349204,9.5E-05,9.5E-05
DataValue,0.000105,-1.87317227E-07,0.538603365421295,0.000105,0.000105
DataValue,0.000115,-1.8749949500000003E-07,0.5885845422744751,0.000115,0.000115
DataValue,0.000125,-1.9705635200000002E-07,0.639608860015869,0.000125,0.000125
DataValue,0.000135,-1.94110001E-07,0.68953162431716908,0.000135,0.000135
DataValue,0.000145,-1.9139920900000002E-07,0.738749265670776,0.000145,0.000145
DataValue,0.000155,-1.9848781100000003E-07,0.788737118244171,0.000155,0.000155
DataValue,0.000165,-1.9602586600000003E-07,0.83935552835464511,0.000165,0.000165
DataValue,0.000175,-1.9506758500000001E-07,0.88890761137008711,0.000175,0.000175
DataValue,0.00018500000000000002,-2.00663038E-07,0.93874549865722612,0.00018500000000000002,0.00018500000000000002
DataValue,0.00019500000000000002,-2.0062098800000002E-07,0.98885941505432107,0.00019500000000000002,0.00019500000000000002
DataValue,0.00020500000000000002,-2.0319929200000002E-07,1.0388646125793462,0.00020500000000000002,0.00020500000000000002
DataValue,0.00021500000000000002,-1.99120819E-07,1.0890457630157471,0.00021500000000000002,0.00021500000000000002
DataValue,0.00022500000000000002,-2.0390101E-07,1.138890385627747,0.00022500000000000002,0.00022500000000000002
DataValue,0.00023500000000000002,-2.02770977E-07,1.1888462305068972,0.00023500000000000002,0.00023500000000000002
DataValue,0.000245,-2.00595039E-07,1.2390826940536501,0.000245,0.000245
DataValue,0.000255,-2.0831105000000001E-07,1.2894989252090452,0.000255,0.000255
DataValue,0.000265,-2.0523081900000003E-07,1.339130640029907,0.000265,0.000265
DataValue,0.000275,-2.09087077E-07,1.388895630836487,0.000275,0.000275
DataValue,0.00028500000000000004,-2.1009933000000001E-07,1.439086318016052,0.00028500000000000004,0.00028500000000000004
DataValue,0.000295,-2.03919939E-07,1.4892516136169431,0.000295,0.000295
DataValue,0.00030500000000000004,-2.08199594E-07,1.53911030292511,0.00030500000000000004,0.00030500000000000004
DataValue,0.000315,-2.11741792E-07,1.5889666080474851,0.000315,0.000315
DataValue,0.00032500000000000004,-2.1416308E-07,1.6389731168746951,0.00032500000000000004,0.00032500000000000004
DataValue,0.000335,-2.1002291800000002E-07,1.6891726255416872,0.000335,0.000335
DataValue,0.00034500000000000004,-2.0987290800000003E-07,1.7391355037689211,0.00034500000000000004,0.00034500000000000004
DataValue,0.000355,-2.14822734E-07,1.7888453006744391,0.000355,0.000355
DataValue,0.00036500000000000004,-2.1515080600000003E-07,1.8388947248458862,0.00036500000000000004,0.00036500000000000004
DataValue,0.000375,-2.1319638700000003E-07,1.8894867897033691,0.000375,0.000375
DataValue,0.00038500000000000003,-2.14109804E-07,1.9390004873275761,0.00038500000000000003,0.00038500000000000003
DataValue,0.000395,-2.16236671E-07,1.9883567094802861,0.000395,0.000395
DataValue,0.00040500000000000003,-2.1810976100000002E-07,2.0386524200439453,0.00040500000000000003,0.00040500000000000003
DataValue,0.000415,-2.1680868700000002E-07,2.0892527103424072,0.000415,0.000415
DataValue,0.00042500000000000003,-2.1787703000000002E-07,2.138900995254517,0.00042500000000000003,0.00042500000000000003
DataValue,0.000435,-2.14730903E-07,2.1885652542114262,0.000435,0.000435
DataValue,0.00044500000000000003,-2.22106223E-07,2.2388873100280762,0.00044500000000000003,0.00044500000000000003
DataValue,0.00045500000000000006,-2.2217561500000002E-07,2.2889881134033203,0.00045500000000000006,0.00045500000000000006
DataValue,0.000465,-2.2076028500000003E-07,2.338218212127686,0.000465,0.000465
DataValue,0.00047500000000000005,-2.23021033E-07,2.3882172107696533,0.00047500000000000005,0.00047500000000000005
DataValue,0.000485,-2.2563580200000002E-07,2.438421249389648,0.000485,0.000485
DataValue,0.000495,-2.2584470100000002E-07,2.4883005619049072,0.000495,0.000495
DataValue,0.000505,7.5748446E-08,2.488944292068481,0.000505,0.000505
DataValue,0.000515,1.02900643E-07,2.438811302185059,0.000515,0.000515
DataValue,0.00052500000000000008,1.1055496400000002E-07,2.388647079467773,0.00052500000000000008,0.00052500000000000008
DataValue,0.000535,1.10496778E-07,2.3390433788299561,0.000535,0.000535
DataValue,0.000545,1.1141229800000001E-07,2.2896454334259033,0.000545,0.000545
DataValue,0.000555,1.2246231100000002E-07,2.2393901348114014,0.000555,0.000555
DataValue,0.00056500000000000007,1.21023135E-07,2.188984870910645,0.00056500000000000007,0.00056500000000000007
DataValue,0.000575,1.17234883E-07,2.139636754989624,0.000575,0.000575
DataValue,0.000585,1.1920051400000001E-07,2.08995795249939,0.000585,0.000585
DataValue,0.000595,1.2130354300000002E-07,2.0393803119659419,0.000595,0.000595
